domain1,domain2,interdomain,signal,class1,class2,GT,GT_ratio_order,pred_root_majority,acc_root_majority,pred_root_ttest,acc_root_ttest,pred_root_ttest_majority,acc_root_ttest_majority
occupation,man-made_object,True,wikidata,airline pilot,spacecraft,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,airline pilot,submarine,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,airline pilot,wind turbine,-1,0,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,architect,bicycle,-1,2,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,architect,formula one circuit,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,architect,helicopter,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,architect,industrial robot,-1,0,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,architect,merchant ship,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,architect,observatory,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,architect,oil tanker,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,architect,percussion instrument,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,architect,satellite,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,architect,skyscraper,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,architect,smartphone,-1,3,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,architect,space station,1,6,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,architect,spacecraft,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,architect,submarine,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,architect,wind turbine,1,0,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,astronaut,bicycle,-1,6,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,astronaut,formula one circuit,1,0,-1.0,0,-1.0,0,-1.0,0
occupation,man-made_object,True,wikidata,astronaut,helicopter,-1,2,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,astronaut,industrial robot,-1,3,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,astronaut,merchant ship,-1,2,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,astronaut,observatory,-1,0,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,astronaut,oil tanker,-1,1,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,astronaut,percussion instrument,1,0,-1.0,0,-1.0,0,-1.0,0
occupation,man-made_object,True,wikidata,astronaut,satellite,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,man-made_object,True,wikidata,astronaut,skyscraper,-1,1,-1.0,1,-1.0,1,-1.0,1
occupation,man-made_object,True,wikidata,astronaut,smartphone,-1,7,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,astronaut,space station,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,astronaut,spacecraft,-1,1,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,astronaut,submarine,1,0,-1.0,0,-1.0,0,-1.0,0
occupation,man-made_object,True,wikidata,astronaut,wind turbine,-1,2,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,dentist,bicycle,-1,2,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,dentist,formula one circuit,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,dentist,helicopter,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,dentist,industrial robot,-1,0,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,dentist,merchant ship,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,dentist,observatory,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,dentist,oil tanker,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,dentist,percussion instrument,1,3,-1.0,0,-1.0,0,1.0,1
occupation,man-made_object,True,wikidata,dentist,satellite,1,2,-1.0,0,-1.0,0,-1.0,0
occupation,man-made_object,True,wikidata,dentist,skyscraper,1,2,-1.0,0,-1.0,0,-1.0,0
occupation,man-made_object,True,wikidata,dentist,smartphone,-1,3,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,dentist,space station,1,5,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,dentist,spacecraft,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,dentist,submarine,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,dentist,wind turbine,1,0,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,fashion designer,bicycle,-1,3,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,fashion designer,formula one circuit,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,fashion designer,helicopter,1,0,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,fashion designer,industrial robot,-1,1,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,fashion designer,merchant ship,1,0,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,fashion designer,observatory,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,fashion designer,oil tanker,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,fashion designer,percussion instrument,1,2,0.0,0,-1.0,0,1.0,1
occupation,man-made_object,True,wikidata,fashion designer,satellite,1,1,-1.0,0,-1.0,0,-1.0,0
occupation,man-made_object,True,wikidata,fashion designer,skyscraper,1,1,-1.0,0,-1.0,0,-1.0,0
occupation,man-made_object,True,wikidata,fashion designer,smartphone,-1,4,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,fashion designer,space station,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,fashion designer,spacecraft,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,fashion designer,submarine,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,fashion designer,wind turbine,-1,0,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,journalist,bicycle,-1,3,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,journalist,formula one circuit,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,journalist,helicopter,1,0,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,journalist,industrial robot,-1,0,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,journalist,merchant ship,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,journalist,observatory,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,journalist,oil tanker,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,journalist,percussion instrument,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,journalist,satellite,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,journalist,skyscraper,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,journalist,smartphone,-1,4,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,journalist,space station,1,5,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,journalist,spacecraft,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,journalist,submarine,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,journalist,wind turbine,1,0,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,lawyer,bicycle,-1,2,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,lawyer,formula one circuit,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,lawyer,helicopter,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,lawyer,industrial robot,1,0,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,lawyer,merchant ship,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,lawyer,observatory,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,lawyer,oil tanker,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,lawyer,percussion instrument,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,lawyer,satellite,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,lawyer,skyscraper,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,lawyer,smartphone,-1,3,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,lawyer,space station,1,6,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,lawyer,spacecraft,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,lawyer,submarine,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,lawyer,wind turbine,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,nurse,bicycle,-1,1,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,nurse,formula one circuit,1,5,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,nurse,helicopter,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,nurse,industrial robot,1,0,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,nurse,merchant ship,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,nurse,observatory,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,nurse,oil tanker,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,nurse,percussion instrument,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,nurse,satellite,1,3,-1.0,0,-1.0,0,-1.0,0
occupation,man-made_object,True,wikidata,nurse,skyscraper,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,nurse,smartphone,-1,2,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,nurse,space station,1,7,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,nurse,spacecraft,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,nurse,submarine,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,nurse,wind turbine,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,physicist,bicycle,-1,3,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,physicist,formula one circuit,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,physicist,helicopter,1,0,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,physicist,industrial robot,-1,0,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,physicist,merchant ship,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,physicist,observatory,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,physicist,oil tanker,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,physicist,percussion instrument,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,physicist,satellite,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,physicist,skyscraper,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,physicist,smartphone,-1,3,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,physicist,space station,1,5,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,physicist,spacecraft,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,physicist,submarine,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,physicist,wind turbine,1,0,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,police officer,bicycle,-1,1,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,police officer,formula one circuit,1,5,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,police officer,helicopter,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,police officer,industrial robot,1,0,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,police officer,merchant ship,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,police officer,observatory,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,police officer,oil tanker,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,police officer,percussion instrument,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,police officer,satellite,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,police officer,skyscraper,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,police officer,smartphone,-1,2,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,police officer,space station,1,6,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,police officer,spacecraft,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,police officer,submarine,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,police officer,wind turbine,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,politician,bicycle,-1,2,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,politician,formula one circuit,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,politician,helicopter,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,politician,industrial robot,1,0,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,politician,merchant ship,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,politician,observatory,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,politician,oil tanker,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,politician,percussion instrument,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,politician,satellite,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,politician,skyscraper,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,politician,smartphone,-1,2,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,politician,space station,1,6,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,politician,spacecraft,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,politician,submarine,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,politician,wind turbine,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,researcher,bicycle,-1,2,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,researcher,formula one circuit,1,5,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,researcher,helicopter,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,researcher,industrial robot,1,0,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,researcher,merchant ship,1,2,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,researcher,observatory,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,researcher,oil tanker,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,researcher,percussion instrument,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,researcher,satellite,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,researcher,skyscraper,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,researcher,smartphone,-1,2,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,researcher,space station,1,6,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,researcher,spacecraft,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,researcher,submarine,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,researcher,wind turbine,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,school teacher,bicycle,-1,1,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,school teacher,formula one circuit,1,6,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,school teacher,helicopter,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,school teacher,industrial robot,1,1,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,school teacher,merchant ship,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,school teacher,observatory,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,school teacher,oil tanker,1,3,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,school teacher,percussion instrument,1,5,-1.0,0,-1.0,0,1.0,1
occupation,man-made_object,True,wikidata,school teacher,satellite,1,4,-1.0,0,-1.0,0,-1.0,0
occupation,man-made_object,True,wikidata,school teacher,skyscraper,1,4,-1.0,0,-1.0,0,-1.0,0
occupation,man-made_object,True,wikidata,school teacher,smartphone,-1,1,1.0,0,1.0,0,1.0,0
occupation,man-made_object,True,wikidata,school teacher,space station,1,7,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,school teacher,spacecraft,1,4,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,school teacher,submarine,1,5,1.0,1,1.0,1,1.0,1
occupation,man-made_object,True,wikidata,school teacher,wind turbine,1,2,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,NBA player,airline pilot,-1,1,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,NBA player,dentist,-1,2,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,NBA player,nurse,-1,3,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,actor,NBA player,1,2,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,actor,airline pilot,1,1,-1.0,0,-1.0,0,-1.0,0
occupation,occupation,False,coqex,actor,architect,1,0,-1.0,0,-1.0,0,-1.0,0
occupation,occupation,False,coqex,actor,astronaut,1,3,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,actor,dentist,1,0,-1.0,0,-1.0,0,-1.0,0
occupation,occupation,False,coqex,actor,fashion designer,1,1,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,actor,journalist,1,0,-1.0,0,-1.0,0,-1.0,0
occupation,occupation,False,coqex,actor,lawyer,1,0,-1.0,0,-1.0,0,-1.0,0
occupation,occupation,False,coqex,actor,nurse,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,actor,physicist,1,0,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,actor,police officer,-1,0,1.0,0,1.0,0,-1.0,1
occupation,occupation,False,coqex,actor,researcher,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,actor,school teacher,-1,1,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,airline pilot,dentist,-1,0,1.0,0,1.0,0,1.0,0
occupation,occupation,False,coqex,airline pilot,nurse,-1,1,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,architect,NBA player,1,2,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,architect,airline pilot,1,0,-1.0,0,-1.0,0,-1.0,0
occupation,occupation,False,coqex,architect,dentist,1,0,-1.0,0,-1.0,0,-1.0,0
occupation,occupation,False,coqex,architect,nurse,-1,1,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,architect,police officer,-1,0,1.0,0,1.0,0,-1.0,1
occupation,occupation,False,coqex,astronaut,NBA player,-1,0,1.0,0,1.0,0,1.0,0
occupation,occupation,False,coqex,astronaut,airline pilot,-1,2,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,astronaut,architect,-1,3,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,astronaut,dentist,-1,3,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,astronaut,fashion designer,-1,2,1.0,0,1.0,0,1.0,0
occupation,occupation,False,coqex,astronaut,lawyer,-1,3,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,astronaut,nurse,-1,4,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,astronaut,police officer,-1,4,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,astronaut,researcher,-1,4,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,astronaut,school teacher,-1,5,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,fashion designer,NBA player,1,1,-1.0,0,-1.0,0,-1.0,0
occupation,occupation,False,coqex,fashion designer,airline pilot,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,fashion designer,architect,-1,1,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,fashion designer,dentist,-1,1,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,fashion designer,lawyer,-1,1,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,fashion designer,nurse,-1,2,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,fashion designer,police officer,-1,1,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,fashion designer,school teacher,-1,2,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,journalist,NBA player,1,2,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,journalist,airline pilot,1,0,-1.0,0,-1.0,0,-1.0,0
occupation,occupation,False,coqex,journalist,architect,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,journalist,astronaut,1,3,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,journalist,dentist,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,journalist,fashion designer,1,0,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,journalist,lawyer,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,journalist,nurse,-1,1,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,journalist,police officer,-1,1,1.0,0,1.0,0,-1.0,1
occupation,occupation,False,coqex,journalist,researcher,-1,1,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,journalist,school teacher,-1,2,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,lawyer,NBA player,1,2,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,lawyer,airline pilot,1,1,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,lawyer,architect,1,0,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,lawyer,dentist,1,0,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,lawyer,nurse,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,lawyer,police officer,-1,0,1.0,0,1.0,0,1.0,0
occupation,occupation,False,coqex,lawyer,school teacher,-1,1,1.0,0,0.0,0,1.0,0
occupation,occupation,False,coqex,nurse,dentist,1,1,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,physicist,NBA player,1,2,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,physicist,airline pilot,1,0,-1.0,0,-1.0,0,-1.0,0
occupation,occupation,False,coqex,physicist,architect,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,physicist,astronaut,1,3,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,physicist,dentist,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,physicist,fashion designer,1,0,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,physicist,journalist,1,0,-1.0,0,-1.0,0,-1.0,0
occupation,occupation,False,coqex,physicist,lawyer,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,physicist,nurse,-1,1,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,physicist,police officer,-1,1,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,physicist,researcher,-1,1,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,physicist,school teacher,-1,2,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,police officer,NBA player,1,3,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,police officer,airline pilot,1,1,-1.0,0,-1.0,0,1.0,1
occupation,occupation,False,coqex,police officer,dentist,1,0,-1.0,0,-1.0,0,1.0,1
occupation,occupation,False,coqex,police officer,nurse,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,politician,NBA player,1,3,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,politician,actor,1,0,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,politician,airline pilot,1,1,1.0,1,1.0,1,-1.0,0
occupation,occupation,False,coqex,politician,architect,1,0,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,politician,astronaut,1,4,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,politician,dentist,1,0,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,politician,fashion designer,1,1,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,politician,journalist,1,1,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,politician,lawyer,1,0,-1.0,0,-1.0,0,-1.0,0
occupation,occupation,False,coqex,politician,nurse,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,politician,physicist,1,0,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,politician,police officer,-1,0,1.0,0,1.0,0,-1.0,1
occupation,occupation,False,coqex,politician,researcher,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,politician,school teacher,-1,1,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,researcher,NBA player,1,3,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,researcher,airline pilot,1,1,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,researcher,architect,1,0,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,researcher,dentist,1,0,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,researcher,fashion designer,1,1,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,researcher,lawyer,1,0,-1.0,0,0.0,0,-1.0,0
occupation,occupation,False,coqex,researcher,nurse,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,researcher,police officer,-1,0,1.0,0,1.0,0,1.0,0
occupation,occupation,False,coqex,researcher,school teacher,-1,0,-1.0,1,-1.0,1,-1.0,1
occupation,occupation,False,coqex,school teacher,NBA player,1,4,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,school teacher,airline pilot,1,2,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,school teacher,architect,1,1,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,school teacher,dentist,1,1,1.0,1,1.0,1,1.0,1
occupation,occupation,False,coqex,school teacher,nurse,1,0,-1.0,0,-1.0,0,-1.0,0
occupation,occupation,False,coqex,school teacher,police officer,1,0,1.0,1,1.0,1,1.0,1
